id,genre,track_name,artist_name,valence,energy,label
0Zp3fdBqeX8f6JCqB0SVJa,detroit-techno,No Partial,Rhythm & Sound,0.567,0.458,3
5pG4I4SQfgGoZK9Clnz8v2,detroit-techno,On & On,Aril Brikha,0.373,0.841,1
44c0pxxvftYDLRd2RnpZeZ,detroit-techno,Seduce Me,Redshape,0.0372,0.752,2
18aEvM4cQTECdthng5ZXnD,detroit-techno,City Lights,The Detroit Escalator Co.,0.605,0.0238,3
7pwA0lkUxRVUmwp8BzZsAZ,detroit-techno,Starlight - Original Mix,Model 500,0.569,0.155,3
6c9B8JEK9ehVtcrsFVHVcm,detroit-techno,Mystical Rhythm,Vince Watson,0.61,0.696,3
59scqF8FynVEV5kJtoj4yj,disco,Stay The Night,Alcazar,0.696,0.708,3
7rHAd5tANXfWBgVuBDdJhS,disco,Get Back (Asap),Alexandra Stan,0.719,0.914,3
1CLNWD0IK5YXc9KpTKaRF2,disco,Dance Little Lady Dance,Tina Charles,0.96,0.567,0
4CWUGKyUi4aJOq7tF6HAIF,disco,Street Life,Randy Crawford,0.811,0.756,0
2vX5WL7s6UdeQyweZEx7PP,disco,Walk This Way,Aerosmith,0.869,0.785,0
1Hfm2cnD1jjv1Fl7tBGTQW,disco,Bad Girls,Donna Summer,0.968,0.611,0
44XBLYMVEt5vJcb5qXfQ7V,disco,Alejandro,Lady Gaga,0.369,0.799,1
7IJdhXX43QDoTNQeBRxZHu,disco,Ladies Night,Kool & The Gang,0.692,0.786,3
1S4ENupfwIqYUPM2sgCief,disco,More Than Friends (feat. Daddy Yankee),INNA,0.953,0.825,0
3uPNgO5ASB2CAyfGvvzJhG,disco,Shake Your Body (Down to the Ground),The Jacksons,0.848,0.716,0
1jwpYPxv9ZMVNDg4B9xkPT,disney,"Through the Zoo/A Log Puller - From ""Lady and the Tramp""/Score",Oliver Wallace,0.361,0.0305,1
2HrJiUANXc5PK8DYmPgMBT,disney,Marketplace,Alan Menken,0.123,0.0394,2
67Ncj91cpL65IR1ZVQUcz1,disney,Rio Abajo,Gema Castaño,0.292,0.263,1
6NPVjNh8Jhru9xOmyQigds,disney,Happy,Pharrell Williams,0.962,0.757,0
3BHxMGVE3tN2dZsVU1l487,disney,"Let's Go Fly a Kite - From ""Mary Poppins""/Soundtrack Version",David Tomlinson,0.547,0.142,3
7KVulrANOAYwDZ2YTqQtzV,disney,"It Has A Ribbon/Lady To Bed/A Few Mornings Later - From ""Lady and the Tramp""/Score",Oliver Wallace,0.163,0.0526,2
7DETWEnTmY875dC5Q8gvqV,disney,Ordinary Girl,Hannah Montana,0.398,0.847,1
6Qmh0h83wg8q3d3Pm2Dzhi,disney,Our Time Is Here,Demi Lovato,0.42,0.809,1
2yi7HZrBOC4bMUSTcs4VK6,disney,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",Kristen Bell,0.166,0.121,2
5WKxcFnCO244tMnVElhFuk,disney,"An Unusual Prince / Once Upon A Dream - From ""Sleeping Beauty""/Soundtrack Version",Mary Costa,0.208,0.247,2
6Mj3zlcNjcQRGmwoWU9uRS,drum-and-bass,Feelings 4 U,Mutt,0.911,0.816,0
3KaMyoz2DhEE74qDHD825k,drum-and-bass,Amazing,L Plus,0.441,0.815,1
6uomknm6K7oOeRDfwBzuV7,drum-and-bass,Flashing Lights,Chase & Status,0.274,0.808,1
4SqSynbqLQnR3wJbdB7w1m,drum-and-bass,Alone,The Upbeats,0.0395,0.511,2
3U5aILXwgt4VrTr1ta1AAm,drum-and-bass,Tommy's Theme - Original Mix,Noisia,0.191,0.727,2
411rcI6KFOx1BYw8HY4shd,drum-and-bass,Reprise - Original Mix,Feint,0.212,0.868,2
3p54hvrShBjmhfwsuAnymO,drum-and-bass,We Are One - Nu:Logic Remix,Logistics,0.333,0.981,1
1Ggr8oRVYOz7VCOxsvuPu0,drum-and-bass,Pure Gold,Calyx & TeeBee,0.577,0.952,3
67xj8eIJdclQE5oC9w0K7y,drum-and-bass,September (Rmx for Future Prophecies),Krooked,0.623,0.955,3
7GZGN5GRhDhvhIwITbi4Kb,drum-and-bass,'97 Style,Ellis Dee Feat. MC Fats,0.24,0.877,2
5lvDbSMUsgvGKyXTw2ARlL,dub,U Can't Touch This (Dubstep Remix),MC “Hood Banger” Lite,0.468,0.899,1
0iwRfGS1mHKudbP9RWcIMp,dub,Rude Boy - Chew Fu Vitamin S Fix,Rihanna,0.223,0.758,2
3NpICsYJo3JkBia9Dj5noT,dub,Kiss My Lips (feat. Dev),Borgore,0.596,0.925,3
4ua0IepBEISCWwF8dTJvcU,dub,Ghosts 'n' Stuff,deadmau5,0.517,0.617,3
0THo2D68rpN9jc6EpDbxrn,dub,To The Stars - Original Mix,Feed Me,0.409,0.859,1
2Hyi5qmwDUy6jFVicDKo0a,dub,The Matrix,Bassnectar,0.638,0.922,3
5zG4pMcM2QILFOFL3Y3ZMf,dub,"Revolution (feat. Faustix, Imanos & Kai)",Diplo,0.309,0.724,1
1Kp29VA7hByaRw7qkH7tAU,dub,Rocket Fuel,Liquid Stranger,0.358,0.723,1
5zB3ACfuxVPabL8VfDMFzt,dub,Let You Go,Chase & Status,0.289,0.798,1
1utjKRucyp1qt6wOQrEqy6,dub,Follow Me,Tristam,0.162,0.798,2
5MhqNNZnkamSpD55bx7r6n,dubstep,Like a Boss,Eptic,0.635,0.92,3
5jdHvF2hVD6vviymX5c71x,dubstep,Star - Doctor P No Rap Remix,Blame,0.303,0.968,1
2TUimpbq8y43PwOoRraDzq,dubstep,Testarossa,PANTyRAiD,0.114,0.841,2
7nI0pIleBHLXXcUJD6Es0l,dubstep,Lies - Skream Remix,BURNS,0.0577,0.797,2
08bSrQbjQfL9DZbGfdokwE,dubstep,Renegade,Noisestorm,0.483,0.934,1
7pSL8v5Ac2e9wb0G8aBVpP,dubstep,Fucking Noise,Flux Pavilion,0.126,0.921,2
4tRTwl8vh3miFe21gcXBfs,dubstep,Dirty Sexy,Rusko,0.259,0.862,1
5vlmyGaKZCJGGPLmDxzlOB,dubstep,Fire (feat. Ms Dynamite),Magnetic Man,0.666,0.841,3
0GZrf19S4472ysky5ODe2c,dubstep,Hush Now (501 Remix),L.A.O.S,0.0734,0.816,2
0OwW9dj25kMLx7D4ZJCURJ,edm,Prince,Party Favor,0.128,0.901,2
3RWnOQTAOOvkoe02KIS9dP,edm,"Goin' In - Skrillex ""Goin' Hard"" Mix",Birdy Nam Nam,0.593,0.93,3
1elKl1ciiw49uTFZ4CTbEs,edm,Stopping Us,Deorro,0.209,0.837,2
3Qn3LhREMyvnvj9ujRugd3,edm,Hyperparadise - Flume Remix,Flume,0.343,0.838,1
1eq6pDTqBszNFlnQ1owhLy,edm,Starlight,Televisor,0.941,0.726,0
0pqcBQEac8n9Rf9fMWOZoU,edm,Higher,Beatarce,0.472,0.74,1
7yzXK13nRm2fDTCPi9RjAu,edm,Bouncer - Original Mix,Showtek,0.311,0.898,1
2AMoQ7iQf2Bg9qbCHEjkdv,edm,Interlude,Attack Attack!,0.179,0.934,2
7qAWdfgvuDJQlhjppYtAfA,edm,Sail - Unlimited Gravity Remix,AWOLNATION,0.42,0.47,1
4n0isQrD9b9lOoSs7zKogy,edm,Youth (Adventure Club Remix),Foxes,0.254,0.71,2
0dQMexQMlkDXs0Hzj6eZ5L,electro,Funk - The Bloody Beetroots Remix,Étienne de Crécy,0.702,0.965,3
52GstNfYE0VLSqUGfaefLD,electro,Sofa,Caravan Palace,0.657,0.665,3
4owHUY35pdaxpH6UeqGjJ3,electro,Get Loose - Tiësto Remix,Showtek,0.0641,0.931,2
5vQIaNoKsT4xkG1j2KFBFs,electro,Gold Skies,Sander van Doorn,0.209,0.815,2
2cGxRwrMyEAp8dEbuZaVv6,electro,Instant Crush (feat. Julian Casablancas),Daft Punk,0.518,0.585,3
4IwnNqIML38mYMXGKVsScD,electro,Voodoo People (Pendulum Mix),The Prodigy,0.512,0.963,3
3McVJ4pdwNMP4RJtsJAogG,electro,Always On The Run,Yuksek,0.455,0.645,1
5WgOELT1kPGBVCHVHvzIHS,electro,Que Sera,Wax Tailor,0.401,0.721,1
2KxRauNqahX7034OR2oAG6,electro,Toy Story,David Guetta,0.359,0.904,1
1pKYYY0dkg23sQQXi0Q5zN,electronic,Around the World,Daft Punk,0.841,0.795,0
3n6JzMMM3TLTfnuyUEfx6Y,electronic,Lost In Your Love,Redlight,0.882,0.876,0
1p9jcxaGI4jxas9w4LRKwN,electronic,Gettin' Over You (feat. Fergie & LMFAO),David Guetta,0.513,0.87,3
562p3gaG39vjLFXEto4agA,electronic,Ich & Du,Philipp Poisel,0.923,0.84,0
4W9KBjqf2lyUF6MdX0vsJm,electronic,Get Up (Rattle) - Vocal Edit,Bingo Players,0.722,0.985,3
25bQlUokjsyZ91GvXtLrUb,electronic,Praise You,Fatboy Slim,0.558,0.885,3
5pewxEBnMo72rY6pGH0HJz,electronic,Sofi Needs A Ladder,deadmau5,0.341,0.707,1
5VWVVSABdgccboSdrKGiZH,electronic,Fortune Days,The Glitch Mob,0.189,0.67,2
4osxePfXPhLLm1wlKs79Nw,electronic,Feed The Dada - Radio Edit,Dada Life,0.441,0.902,1
2ABpuao3ZbTjP2cSiX9KZc,electronic,The Prime Time of Your Life,Daft Punk,0.0987,0.507,2
6p4jnIWFWyLz0zUo2RD9iu,emo,"Baby, You Wouldn't Last A Minute On The Creek",Chiodos,0.0974,0.908,2
1jlG3KJ3gdYmhfuySFfpO1,emo,I'm with You,Avril Lavigne,0.208,0.406,2
3CzOoYfw7mj5jMHGsJp9TG,emo,I'm So Sick,Flyleaf,0.274,0.961,1
7wOInrhCRiWaXdzvQ7oUvN,emo,Don't Go (feat. Lights),Bring Me The Horizon,0.0875,0.786,2
4sjLcE0GQ6urc4iUXsUPe9,emo,Kings And Queens,Thirty Seconds To Mars,0.145,0.817,2
7hUG8RCO4gY1ONEcckkaxP,emo,Ruthless,Something Corporate,0.324,0.637,1
4UYvML1tWTffCZUkrM9DKQ,emo,Gloria,Mineral,0.326,0.962,1
2DGFNAg4pTPLFKPeQRbGDZ,emo,What It Is To Burn - New Version,Finch,0.132,0.735,2
1Ch83C1vMNtToZV15nCwDP,emo,Lady In A Blue Dress,Senses Fail,0.623,0.799,3
5GhYfK0jevTEtXOaqCKCxw,emo,Be My Escape,Relient K,0.244,0.865,2
363OW0OpNxHRPMCJXQ9Ymo,folk,Daughter's Lament,Carolina Chocolate Drops,0.376,0.159,1
6mKDt8rKQrrmDUXgoRD71h,folk,That's What's Up,Edward Sharpe & The Magnetic Zeros,0.728,0.589,3
5nWbbQ0sIEabqPxAdqmh66,folk,Sweet Disposition,The Temper Trap,0.347,0.804,1
5OiaAaIMYlCZONyDBxqk4G,folk,First Day Of My Life,Bright Eyes,0.385,0.201,1
0wWsTchZIG0Oypf8BDnVMk,folk,Below My Feet,Mumford & Sons,0.149,0.452,2
71PfUEYhCLmqttVTYizFDh,folk,In Spite of Ourselves,John Prine,0.702,0.27,3
2dunRq7yiVaj0WsPpvADMH,folk,January Hymn,The Decemberists,0.319,0.273,1
4M13hC6sdFmvKCJ2MhKEbi,folk,Old Man,Neil Young,0.48,0.299,1
1r8BiPbyYhKaWEXOjMEip4,folk,"Green, Green Rocky Road",Oscar Isaac,0.117,0.175,2
4An0hbjs1THl9cQprYrN6G,folk,California Dreamin',The Mamas & The Papas,0.654,0.722,3
5EG4s8Yri5F9FZHSUVHAKE,forro,"Ai, Que Bom",Bicho de Pé,0.321,0.349,1
3MYNXb3C0MvDwnyzAsqkEG,forro,Balanço do Busão,Miltinho Edilberto,0.965,0.713,0
1223HeVt1vt6l7pvIr7WIA,forro,Falamansa Song,Falamansa,0.851,0.578,0
5Eb6I87IukCVSqzfiDWNFt,forro,Eu Tô Falando de Amor,Leo Estakazero,0.879,0.777,0
1c6FJa9HCIn9YruMdh07I1,forro,Gostosão,Aviões do Forró,0.645,0.923,3
4TTRdjkUQ1MFj8x5dMNBFk,forro,Preciso do Teu Sorriso,Trio Virgulino,0.843,0.617,0
4OQxVoHREvdnzL0YxB8B5O,forro,Comadre Sebastiana,Toquinho,0.589,0.869,3
7KT7YKAJidTBDIdZv3lsJb,forro,Deusa Do Pecado,Raiz Do Sana,0.893,0.637,0
2AGHTt3jRoO3mh6DMHuHdS,forro,Sete Meninas,Dominguinhos,0.967,0.81,0
3gkNR57ql2Ni7NKSz9ipNi,forro,Pot Pourri: Espumas Ao Vento / A Natureza Das Coisas,Menina do Céu,0.806,0.771,0
5YmsNpK09FmQMkdxYUHuka,french,Les Flonflons du bal,Édith Piaf,0.511,0.318,3
4858I1hvKDTMxqlls0rkEv,french,Toujours,Zaz,0.889,0.882,0
3jfr0TF6DQcOLat8gGn7E2,french,Do I Wanna Know?,Arctic Monkeys,0.405,0.532,1
7c599V7vlAIf4jDXQJBm6l,french,Les nuits parisiennes,Louise Attaque,0.537,0.696,3
02JUkXYxOQyCc5l2yu9jff,french,L'excessive,Carla Bruni,0.409,0.376,1
1vELwZM3uBYWd8HrtddD4l,french,Bella,GIMS,0.965,0.944,0
22iygZpzlP2v0OhT49RGKv,french,Avec le temps,Léo Ferré,0.173,0.298,2
2eAhVprzLy0aTURlyKmhGJ,french,La montagne,Jean Ferrat,0.452,0.433,1
1RarFtujsd7NHoe0mFtVLx,french,Les copains d'abord,Georges Brassens,0.71,0.216,3
2RoAAKHlhHJSSC7dRO5Byc,french,Laisse Tomber Les Filles,April March,0.88,0.888,0
6OBeM4d4RGzxcMphQVSgED,funk,Love Rollercoaster,Ohio Players,0.491,0.889,3
3gLBGaGPWKHi9utz69uHCc,funk,Cook It,Cookin' On 3 Burners,0.885,0.91,0
3h5IJ0EzVpkiaoL174GC3M,funk,Let It Whip,Dazz Band,0.954,0.9,0
13v3siPyvy5TTEZYmGPPse,funk,Give It To Me Baby,Rick James,0.965,0.727,0
4XsH9zBWPOCdXoH9ZDdS8r,funk,Superfly,Curtis Mayfield,0.748,0.708,0
56zGhoVjHxTQTEn1udEOCb,funk,Fight the Power - Pt. 1 & 2,The Isley Brothers,0.755,0.745,0
2INsiycUgobLSy4ksO4MzK,funk,Paint The Toon (feat. Connie Lush),6ix Toys,0.902,0.967,0
62W5VouctXG9jggZdHaEi1,funk,Livin' It Up,Mandrill,0.639,0.612,3
2XKmD2Fy4rVWzL7CFDpd2s,funk,The Payback,James Brown,0.73,0.793,3
1UAA5hS4Ltn4QDmFeh5UCH,funk,Funk In The Hole,Roy Ayers,0.947,0.98,0
4flhEzNprMkUR0NxsKdOgw,garage,Evil Hoodoo,The Seeds,0.457,0.909,1
7Eeq3j0hiOw9aGFPM76aRn,garage,Sorry! (Didn't Know) [David Howard Remix],Monsta Boy,0.961,0.492,0
48hVCkWyTkmD2N3nSqtzop,garage,In My Way - Original Mix,Tough Love,0.787,0.555,0
3CTPWfLghClm9zdK6tpz2A,garage,Go Out And Get It,Black Lips,0.733,0.988,0
5LGBIw7D7CQKEIkDZ5nHZ3,garage,Sugar Is Sweeter - Armand Van Helden's Drum 'n' Bass Mix,CJ Bolland,0.318,0.633,1
5M9GF1Jw3HriQtpxc9up6O,garage,This Time - JM After-Session M&M Mix,Funk Deluxe,0.756,0.669,0
1yepc9x9dQv1gvN4fF5mNz,garage,Sweets,Ty Segall,0.735,0.922,0
7FJqRMlruA3HVWP4bulw7T,garage,Post Acid,Wavves,0.413,0.958,1
5AZ6hLIGyKlH5iXCVUyuQn,garage,Shake Ur Body (feat. Di) - Sunship Dub Mix,SHY FX,0.648,0.517,3
2LJ58vWuLhFQ2bJPqzhveL,garage,Fill Me In,Craig David,0.858,0.742,0
0gxiSodCwstzLlqBx9J5ZK,german,Diese Zwei,Eko Fresh,0.721,0.745,3
6yIUWcSPpZX7ftkHqe0Lii,german,Kein Liebeslied,Kraftklub,0.675,0.613,3
7vvkVBj03GaS4soeeeec9R,german,Welt der Wunder,Marteria,0.561,0.714,3
6ckugI9QO9CBdw8zOALBcz,german,Regen und Meer,Juli,0.254,0.573,2
73IjHfMLFJ36oVwhOT6280,german,Du bist ein Wunder - Radio-Version,Wolfgang Petry,0.737,0.925,0
30EjQfMY0RirlgINCAi7cT,german,Mein Testament,Sido,0.659,0.644,3
0mvkwaZMP2gAy2ApQLtZRv,german,It's a Beautiful Day,Michael Bublé,0.78,0.795,0
2RjnnOuAvosOSAZhZQ50kO,german,Weinst Du,Echt,0.217,0.49,2
45Lp7RkfuyxHBD8d1ojNfk,german,Einfach nur weg,Johannes Oerding,0.469,0.757,1
753weZFrBLL1s7i9KryOo0,german,Der letzte große Wal,Tomte,0.611,0.82,3
1GrAqMnUKR4IHZqsUrmvYA,gospel,Sunshine,Kirk Franklin,0.672,0.685,3
4LcBjvjfU8RHdoO2ExlbDH,gospel,Lord Of All (feat. Hezekiah Walker),JJ Hairston,0.479,0.94,1
44pVuGZTRdCrhIpGpCRUf4,gospel,Holy Is Our God,James Fortune,0.599,0.722,3
40RStkULF7mkqYTH8SkpZa,gospel,Place Of Worship,Marvin Sapp,0.441,0.0917,1
77bRMBrkGssEAonK3qJBTn,gospel,Just Can't Stop,Smokie Norful,0.575,0.904,3
5lzyOqwBFPu2MIBJ1Rnf8r,gospel,Are You Ready,Mary Mary,0.387,0.712,1
4kLksds1Q51RzBGdQmuGm5,gospel,Continual Praise,Yolanda Adams,0.824,0.854,0
3ndpvYrCGUwAQbw12L3zgc,gospel,I Want My Destiny,Fred Hammond,0.715,0.679,3
4um6ZMnib1I7VuG3c6jGm5,gospel,Open The Eyes Of My Heart - Live,Michael W. Smith,0.207,0.568,2
6ss7Ja0eMaQtKo2DOaJrUk,gospel,Praise Medley,Tamela Mann,0.148,0.385,2
0hShpzIaJdb5nd1nNnBKmQ,goth,The Swan Song,Within Temptation,0.282,0.533,1
3H0XRfbPaBqLd1UjzRMVnt,goth,Bad Things,Jace Everett,0.728,0.864,3
7h44dVczfpJyzmZqGZS5cN,goth,Bela Lugosi's Dead,Bauhaus,0.514,0.729,3
2gTPSQjHmdeDIaBhk2WyZ3,goth,No Need To Explain,Lacuna Coil,0.125,0.817,2
4EUxrqebJomQRuKkfmzLLc,goth,Dissolve,Switchblade Symphony,0.625,0.332,3
3j4mCsZyv2vGdTgWRrreLM,goth,Fatman,The Southern Death Cult,0.545,0.92,3
4Ym7I2cIsNvihRafZUxgPj,goth,Lethargica,Sirenia,0.385,0.663,1
7D0gVUbgkAFbUiG5D2NAZ2,goth,Escapist,Nightwish,0.35,0.914,1
5ZyCSKUqRHssppA4WAEmnN,goth,Lichtgestalt,Lacrimosa,0.503,0.67,3
5eehLC1JEmsFVGIp9rIPSL,goth,The Last Dance,Within Temptation,0.147,0.4,2
0zkMLWfnvy6bUhhmoP5H3N,grindcore,Mass Hypnosis,Nasum,0.119,0.966,2
77la5WV0y2Rk8lOSTn1U9n,grindcore,Distorting The Medium,Napalm Death,0.209,0.983,2
1bxgE1CoBEQ4YrfciMl4kI,grindcore,The Embodiment Of Paradox And Chaos,Lock Up,0.113,0.997,2
17h1VB2Od6wmaQBl1DULNj,grindcore,Song of Filth,Pig Destroyer,0.0524,0.996,2
26ouzp0wzktFhSszpZmavA,grindcore,The Incorrigible Flame,Cephalic Carnage,0.2,0.967,2
2mZXtIDKh1lwSHzN1kklhR,grindcore,Rise And Fall Of Empires Past,Magrudergrind,0.37,0.933,1
5pK7l7cHEWkfwwPooJwgxj,grindcore,Decay,Rotten Sound,0.038,0.974,2
28uZV1g5753r934u55GbTm,grindcore,Rot 'N' Roll - Radio 1 Rock Show Session,Carcass,0.455,0.829,1
5DVYPLcqo4Uiu2vH8gxdPO,grindcore,Cleanse Impure,Napalm Death,0.152,0.996,2
2KFwcWuMMgOs6WmfUm5SSS,grindcore,Beer or Nothing - 2008 Diseptic Split,Wormrot,0.036,0.995,2
3WK92NLmP1P4v5N0Y2yGm8,groove,Stand By Me,Ben E. King,0.629,0.183,3
4oW8Mpqny63KzGi0rES7uI,groove,End Of The Road,Boyz II Men,0.496,0.485,3
3gJgUanZ5JcFZJ1a5hM3dw,groove,Ain't No Sunshine,Bill Withers,0.542,0.484,3
0Xkpd7bkBgElzlFEoxrRwd,groove,Build Me up Buttercup,The Foundations,0.922,0.814,0
3Ap3G7vXDGgMJFOkdbmRNJ,groove,Gloria,Laura Branigan,0.875,0.866,0
3kAx7jil7BYTGLf3k0uKsE,groove,Hot Stuff,Donna Summer,0.966,0.736,0
1qCZWsYD9qDqEzFboaP83p,groove,I Believe I Can Fly,R. Kelly,0.0441,0.439,2
6dBxo0bBZ3bYQBcW9SiHZF,groove,At Last - Rerecorded,Etta James,0.382,0.141,1
2zDADV891HD9xHi6hAnjQ9,groove,All My Life,K-Ci & JoJo,0.192,0.514,2
6oUqVtf9Fyjhi6JkCdh5UZ,groove,Back At One,Brian McKnight,0.252,0.366,2
0o995gJCGebaza0LWybToU,grunge,Doesn't Remind Me,Audioslave,0.232,0.768,2
0HcplUo3g3Xxi1CqpSd9U1,grunge,Crazy Love,Gruntruck,0.562,0.885,3
1iDcMugJQTaUtNM0l7myLW,grunge,Blue Flame Ford,Truly,0.208,0.794,2
4EhbLHYOXzEoPmOfaVoIIW,grunge,The Everlasting Gaze,The Smashing Pumpkins,0.351,0.936,1
6ihhhTr3Tg4oWLN8WhSXhW,grunge,Pump It Up,Mudhoney,0.877,0.682,0
2XHoSLeN3MU5FHasXFQk7Q,grunge,Crown Of Thorns,Mother Love Bone,0.425,0.433,1
7AUwhTIuxBn7Os76FPoIz7,grunge,Polly,Nirvana,0.429,0.388,1
3OtpZhuI28h9yDjDbOkqSb,grunge,Jane Says,Jane's Addiction,0.496,0.597,3
16x4zrgor3ewwEbPgSrTAB,grunge,Creep,Stone Temple Pilots,0.161,0.563,2
4Pd29XwNou8SVdjcoVR4WP,grunge,In Hiding,Pearl Jam,0.392,0.753,1
5nBYxnFgL4y2qXvLxSIod8,guitar,Los Angeles,Frank Black,0.399,0.746,1
58J1l73w3TcdpGqN0n1TiZ,guitar,Prayer Of The Refugee,Rise Against,0.456,0.971,1
3NEjVofmH5hcab8Kn0wp3M,guitar,Echo,Joe Satriani,0.664,0.598,3
4Mqae8GdrX1Uagfhw2fGK2,guitar,Scatterbrain,Jeff Beck,0.581,0.803,3
7n3REqDfZBpkd0bEpGu2H3,guitar,Mr. Jones,Counting Crows,0.73,0.836,3
3pgFyF7tuN1hIx9DeOaeY2,guitar,Freya,The Sword,0.436,0.867,1
6BQNJ0JFKh8sWjQLI6Zudi,guitar,Change the World,Eric Clapton,0.542,0.558,3
6kNzTfEFynRD3J80hI0pVY,guitar,Joyland,Andy McKee,0.865,0.643,0
5zS9mvTXCSPToAYlSHiG4i,guitar,Juke Box Hero - 2008 Remaster,Foreigner,0.517,0.707,3
7egQFB1zrDcvy3kdTaKbpc,guitar,Lust For Life,Iggy Pop,0.778,0.943,0
1VQ6FXasIrdkshSHfX6sde,happy,Entertainment,Phoenix,0.479,0.731,1
0ifSeVGUr7py5GggttDhXw,happy,All About That Bass,Meghan Trainor,0.962,0.879,0
13pyGLYmBjYgvOMIEivX2K,happy,I Don't Feel Like Dancin',Scissor Sisters,0.83,0.917,0
33fdvicpRVPWCPz19Obajn,happy,Back To Black,Amy Winehouse,0.335,0.725,1
6oWpGuwokWJ4EcWgVQPdUt,happy,Summer Of '69,Bryan Adams,0.74,0.853,0
57nNNkgk768QVXq3uHxu5e,happy,Ways to Go,Grouplove,0.179,0.827,2
3pfdwzqLYcN20GvoYno1Oz,happy,Girls Chase Boys,Ingrid Michaelson,0.678,0.82,3
2ahnofp2LbBWDXcJbMaSTu,happy,"What Is Love - 7"" Mix",Haddaway,0.737,0.772,0
1AWQoqb9bSvzTjaLralEkT,happy,Rock Your Body,Justin Timberlake,0.817,0.714,0
7cGfrVoC7G03XeXn7yflx5,happy,Move Your Feet,Junior Senior,0.846,0.904,0
2yXpbIxcu4Ix5V5UxlrHiZ,hard-rock,Rebel Yell - Remastered,Billy Idol,0.485,0.823,1
7F8JbSCPBXm3IxMx2UMMhH,hard-rock,Eye of the Tiger,Survivor,0.556,0.599,3
4GB6QSmVcRnf9Lt9tp3Q08,hard-rock,Radar Love,Golden Earring,0.271,0.695,1
1u1DBObkLFscNCpRpXbYb9,hard-rock,Sweet Child O' Mine,Guns N' Roses,0.662,0.941,3
6NwbeybX6TDtXlpXvnUOZC,hard-rock,Master Of Puppets,Metallica,0.593,0.872,3
6kjlvJLh2DBsSQtqVzFh8I,hard-rock,Immigrant Song - 1990 Remaster,Led Zeppelin,0.609,0.926,3
7JTgkvvuAU9XW8IEuBF6qq,hard-rock,Rainbow,Robert Plant,0.3,0.523,1
3ebrniHtOzNWigJhEkWguR,hard-rock,Paranoid,Black Sabbath,0.182,0.961,2
4ECNtOnqzxutZkXP4TE3n3,hard-rock,Separate Ways (Worlds Apart),Journey,0.377,0.962,1
07KHJvlYBeQVqrmifTEqEp,hard-rock,Dream On,Aerosmith,0.175,0.528,2
2w8Tyk8ZiTy4nLjJpeadd9,hardcore,Maxwell Murder,Rancid,0.549,0.983,3
7CszjDoch75DsPCTC55dyA,hardcore,Forward To Death,Dead Kennedys,0.899,0.734,0
259aPk5TeqiH6MkaB5URNn,hardcore,I And I Survive - 2003 Digital Remaster,Bad Brains,0.59,0.547,3
7CdGO6KJg20UAAXl7CW8q6,hardcore,New Direction,Gorilla Biscuits,0.19,0.983,2
1oTufJpTmyDyDq3RFhGQyI,hardcore,State Violence State Control,Discharge,0.47,0.916,1
6f7BfnrhGs9HSubLS5oMgJ,hardcore,Paper Wings,Rise Against,0.56,0.927,3
5bjLoo2MdJl5zn7Se5KQiR,hardcore,White Knuckles,Defeater,0.126,0.989,2
7FnEdDrPWBzdYFVoi7uKOz,hardcore,It's Time,Agnostic Front,0.556,0.985,3
7szQu0zbDJ7t0cYeUuQo7V,hardcore,Sign Of The Times,Cro-Mags,0.599,0.984,3
4tPFEWRuNQhibDQSGB2PVE,hardcore,Don't Want to Know If You Are Lonely,Hüsker Dü,0.644,0.965,3
61ZEig7NtDkllEc87JpGI2,hardstyle,Evil Divine,Sasha F,0.164,0.79,2
5l5bkVA2f7zkk7UeTxZds9,hardstyle,The Cold Angel - Original,Hard Driver,0.305,0.978,1
2B1jWeJLF5yWH84nQt4PQ2,hardstyle,D.E.C.I.B.E.L. (official Decibel anthem 2012) - Original Mix,Zatox,0.114,0.794,2
5nGnxXqv12EdObAU3eUTl5,hardstyle,The Main MF,Crypsis,0.301,0.966,1
2BO6c6rMaFfwjozpiHqiiD,hardstyle,Bang The Underground - Original Mix,F8trix,0.175,0.949,2
189qvsEWm01oGmttXSIjRp,hardstyle,Time 2 Shine - Extended Version,Da Tweekaz,0.212,0.988,2
3KRPb9Ji0dWrLS2UtXyoYp,hardstyle,Worlds Collide (Rebirth anthem 2014) - Radio Edit,D-Block & S-te-Fan,0.512,0.889,3
1DEjVaYw8Fb7nSB3O5dqyA,hardstyle,Kill The Remix - Sensation Edit,The Masochist,0.0398,0.992,2
4Q9OJliaTXUO7gGwdRIHri,hardstyle,Play the game - Original Mix,Wasted Penguinz,0.413,0.964,1
0dkzLMsyWtA2CtEGf7IJPO,hardstyle,Unleash The Beast (Defqon.1 Australia Anthem 2014),Code Black,0.312,0.981,1
4IlrrBwWAVFE7YW3H4e10w,heavy-metal,The Unicorn Invasion of Dundee,Gloryhammer,0.243,0.948,2
3AeKDzmrddQv4QxuQILhoW,heavy-metal,Let the Stillborn Come to Me,Bloodbath,0.212,0.963,2
62UFmoyvhEqx8GobjdUUry,heavy-metal,April Rain,Delain,0.312,0.84,1
7JKTh23H08sXEoUmVVZ03V,heavy-metal,Echoes to Come,Psycroptic,0.0384,0.976,2
